scenario,event,sim_time_s,n,thermal_power,Tf,Tc,rho,rho_dollars,rod_position,rod_target,I_norm,Xe_norm,rho_xe,decay_heat,plant_mode,scram_active,numerical_fault
chernobyl_rbmk_like,,9.699999809,0.06255163252,0.06254884601,282.5240479,267.3701782,1.238193363e-06,0.0001768847578,0.9689922929,0.9689922929,0.9997390509,1.250366092,-0.005007321946,0.004125624895,1,0,0
chernobyl_rbmk_like,,9.800000191,0.06255120784,0.06254845858,282.5259705,267.371521,1.175329089e-06,0.0001679041452,0.9689922929,0.9689922929,0.9997363687,1.250369787,-0.005007395521,0.004125629552,1,0,0
chernobyl_rbmk_like,,9.899999619,0.06255056709,0.06254786253,282.5278931,267.3728333,1.108739525e-06,0.0001583913545,0.9689922929,0.9689922929,0.9997336864,1.250373602,-0.005007471889,0.004125634208,1,0,0
chernobyl_rbmk_like,,10,0.06254992634,0.06254726648,282.5298157,267.374115,1.042149961e-06,0.0001488785638,0.9689922929,0.9689922929,0.9997310042,1.250377417,-0.005007548258,0.004125638865,1,0,0
chernobyl_rbmk_like,,10.09999943,0.06254928559,0.06254667789,282.5317383,267.3753662,9.769573808e-07,0.000139565338,0.9689922929,0.9689922929,0.999728322,1.250381112,-0.005007622298,0.004125643522,1,0,0
chernobyl_rbmk_like,,10.19999981,0.06254864484,0.06254608184,282.5336609,267.3766174,9.103678167e-07,0.0001300525473,0.9689922929,0.9689922929,0.9997256398,1.250384927,-0.005007698201,0.004125647712,1,0,0
chernobyl_rbmk_like,,10.30000019,0.06254801154,0.06254549325,282.5355835,267.3778076,8.423812687e-07,0.0001203401771,0.9689922929,0.9689922929,0.999722898,1.250388741,-0.005007774569,0.004125651903,1,0,0
chernobyl_rbmk_like,,10.39999962,0.06254715472,0.06254470348,282.5374756,267.3789673,7.757917047e-07,0.0001108273864,0.9689922929,0.9689922929,0.9997202158,1.250392437,-0.005007848609,0.004125655629,1,0,0
chernobyl_rbmk_like,,10.5,0.06254652143,0.06254411489,282.5393982,267.380127,7.078051567e-07,0.0001011150162,0.9689922929,0.9689922929,0.9997175336,1.250396252,-0.005007924978,0.004125660285,1,0,0
chernobyl_rbmk_like,,10.59999943,0.06254588068,0.06254351884,282.5412903,267.3812561,6.407499313e-07,9.153570136e-05,0.9689922929,0.9689922929,0.9997148514,1.250399947,-0.005007999018,0.004125664011,1,0,0
chernobyl_rbmk_like,,10.69999981,0.06254523993,0.06254292279,282.5432129,267.3823547,5.722977221e-07,8.175681432e-05,0.9689922929,0.9689922929,0.9997121692,1.250403762,-0.005008074921,0.00412566727,1,0,0
chernobyl_rbmk_like,,10.80000019,0.06254439056,0.06254213303,282.545105,267.3834229,5.02448529e-07,7.177836233e-05,0.9689922929,0.9689922929,0.999709487,1.250407577,-0.005008151289,0.00412567053,1,0,0
chernobyl_rbmk_like,,10.89999962,0.06254353374,0.06254133582,282.5469971,267.3844604,4.339963198e-07,6.199947529e-05,0.9689922929,0.9689922929,0.9997068048,1.250411272,-0.005008225329,0.004125674255,1,0,0
chernobyl_rbmk_like,,11,0.06254268438,0.06254054606,282.5488892,267.385498,3.641471267e-07,5.202101602e-05,0.9689922929,0.9689922929,0.9997040629,1.250415087,-0.005008301698,0.004125677049,1,0,0
chernobyl_rbmk_like,,11.09999943,0.06254183501,0.0625397563,282.5507812,267.3865051,2.93366611e-07,4.190951586e-05,0.9689922929,0.9689922929,0.9997013807,1.250418901,-0.005008378066,0.004125679843,1,0,0
chernobyl_rbmk_like,,11.19999981,0.06254097819,0.06253895909,282.5526428,267.3874817,2.253800631e-07,3.219714927e-05,0.9689922929,0.9689922929,0.9996986985,1.250422597,-0.005008451641,0.004125682637,1,0,0
chernobyl_rbmk_like,,11.30000019,0.06254012883,0.06253816932,282.5545349,267.3884583,1.536682248e-07,2.195260276e-05,0.9689922929,0.9689922929,0.9996960163,1.250426412,-0.005008528009,0.004125685431,1,0,0
chernobyl_rbmk_like,,11.39999962,0.06253927946,0.06253737211,282.5563965,267.3893738,8.195638657e-08,1.170805444e-05,0.9689922929,0.9689922929,0.9996933341,1.250430226,-0.005008604378,0.004125688225,1,0,0
chernobyl_rbmk_like,,11.5,0.06253842264,0.0625365749,282.5582581,267.3903198,1.257285476e-08,1.796122092e-06,0.9689922929,0.9689922929,0.9996906519,1.250433922,-0.005008678418,0.004125690088,1,0,0
chernobyl_rbmk_like,,11.59999943,0.06253757328,0.06253578514,282.5601196,267.3912048,-5.960464478e-08,-8.514948604e-06,0.9689922929,0.9689922929,0.9996879697,1.250437737,-0.005008754786,0.00412569195,1,0,0
chernobyl_rbmk_like,,11.69999981,0.06253672391,0.06253499538,282.5619812,267.3920898,-1.294538379e-07,-1.849340515e-05,0.9689922929,0.9689922929,0.9996852875,1.250441432,-0.005008828361,0.004125693813,1,0,0
chernobyl_rbmk_like,,11.79999924,0.06253565848,0.06253400445,282.5638428,267.3929749,-2.016313374e-07,-2.880447573e-05,0.9689922929,0.9689922929,0.9996826053,1.250445247,-0.005008904729,0.004125695676,1,0,0
chernobyl_rbmk_like,,11.89999962,0.06253480166,0.06253319979,282.5656738,267.3938293,-2.742744982e-07,-3.918206858e-05,0.9689922929,0.9689922929,0.9996798635,1.250449061,-0.005008981097,0.004125697538,1,0,0
chernobyl_rbmk_like,,12,0.0625339523,0.06253241003,282.5675354,267.3946533,-3.450550139e-07,-4.929357237e-05,0.9689922929,0.9689922929,0.9996771812,1.250452757,-0.005009055138,0.004125698935,1,0,0
